url,final_url,locale,status,title,h1,description,canonical,robots,indexability,page_type,content_state,primary_topic,cta,language_quality,claim_types,internal_inlinks,internal_outlinks,crawl_depth,gsc,ga4,backlinks,proposed_action,target_url,owner,decision_status
https://psitrends.com/en/norway,https://psitrends.com/norway,en,200,Norway,Norway,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/norway,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/portugal,https://psitrends.com/portugal,en,200,Portugal,Portugal,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/portugal,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/diving,https://psitrends.com/diving,en,200,Diving,Driving,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/diving,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/rafting,https://psitrends.com/rafting,en,200,Rafting,Rafting,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/rafting,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/rock-clambing,https://psitrends.com/rock-clambing,en,200,Clambing,Rock Climbing,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/rock-clambing,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/packages,https://psitrends.com/packages,en,200,Packages,Packages,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/packages,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/your-profile,https://psitrends.com/your-profile?view=login,en,200,Your Profile,,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,37,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/your-profile?view=login,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/thank-you,https://psitrends.com/thank-you,en,200,Спасибо за обращение,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/thank-you,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/fest,https://psitrends.com/fest,en,200,Festival,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,,1,42,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/fest,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/qx-heading-tizb9,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/qx-heading-tizb9,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/fest-program-2,https://psitrends.com/fest-program-2,en,200,PROGRAM 2. CONSTELLATIONS OF LOVE.,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,,1,39,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/fest-program-2,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/fest-prog2,https://psitrends.com/fest-prog2,en,200,PROGRAM 2. CONSTELLATIONS OF LOVE.,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,,1,39,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/fest-prog2,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/fest-details,https://psitrends.com/fest-details,en,200,Fest Details,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,,1,41,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/fest-details,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/stud-prog/trpy-events,https://psitrends.com/stud-prog/trpy-events,en,200,Archetypal Therapy Academy Nearest Events,,"Andy Li - Certified Psychotherapist, Hypnotherapist, psychologist, Instructor of System & Business Constellations, Master of Reiki, Magister of Egypt & Greece Sacral Temple Mysteries.",,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Google Form | Telegram | WhatsApp,Legacy copy requires editorial review,,1,41,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/stud-prog/trpy-events,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/stud-prog,https://psitrends.com/stud-prog,en,200,Studylast,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/stud-prog,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/%D1%81ourse-swap,https://psitrends.com/%D1%81ourse-swap,en,200,"Видео-курс ""Подкачки""",,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,,0,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/%D1%81ourse-swap,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/categories,https://psitrends.com/categories,en,200,Аcademy of archetypal consulting,Academy,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,,1,39,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/categories,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/course,https://psitrends.com/course,en,200,Course,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/course,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
